Label,Value,code_insee,Ville,catégorie
Hôtels classés 3 étoiles,5,81065,castres,Hôtels
Hôtels classés 4 étoiles,1,81065,castres,Hôtels
Hôtels classés 5 étoiles,0,81065,castres,Hôtels
Nombre de théâtres,3,82121,montauban,Culture
Nombre de cinémas,2,82121,montauban,Culture
Nombre de musées,2,82121,montauban,Culture
Nombre de conservatoires,1,82121,montauban,Culture
Nombre de piscines,4,82121,montauban,Sports
Nombre de gymnases,9,82121,montauban,Sports
Nombre de stades,11,82121,montauban,Sports
Nombre de lieux dédiés au tennis,1,82121,montauban,Sports
Nombre de centres équestres,4,82121,montauban,Sports
Nombre de terrains de football et/ou de rugby,25,82121,montauban,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",18,82121,montauban,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",3,82121,montauban,Sports
Nombre d'hôtel(s),12,82121,montauban,Hôtels
Nombre de chambres d'hôtel,695,82121,montauban,Hôtels
Nombre de camping(s),0,82121,montauban,Hôtels
Nombre d'emplacements de camping,0,82121,montauban,Hôtels
Hôtels non-classés,1,82121,montauban,Hôtels
Hôtels classés 1 étoile,1,82121,montauban,Hôtels
Hôtels classés 2 étoiles,3,82121,montauban,Hôtels
Hôtels classés 3 étoiles,6,82121,montauban,Hôtels
Hôtels classés 4 étoiles,1,82121,montauban,Hôtels
Hôtels classés 5 étoiles,0,82121,montauban,Hôtels
Nombre de théâtres,1,83050,draguignan,Culture
Nombre de cinémas,1,83050,draguignan,Culture
Nombre de musées,5,83050,draguignan,Culture
Nombre de conservatoires,0,83050,draguignan,Culture
Nombre de piscines,3,83050,draguignan,Sports
Nombre de gymnases,7,83050,draguignan,Sports
Nombre de stades,4,83050,draguignan,Sports
Nombre de lieux dédiés au tennis,6,83050,draguignan,Sports
Nombre de centres équestres,3,83050,draguignan,Sports
Nombre de terrains de football et/ou de rugby,7,83050,draguignan,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",7,83050,draguignan,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,83050,draguignan,Sports
Nombre d'hôtel(s),5,83050,draguignan,Hôtels
Nombre de chambres d'hôtel,114,83050,draguignan,Hôtels
Nombre de camping(s),1,83050,draguignan,Hôtels
Nombre d'emplacements de camping,180,83050,draguignan,Hôtels
Hôtels non-classés,1,83050,draguignan,Hôtels
Hôtels classés 1 étoile,0,83050,draguignan,Hôtels
Hôtels classés 2 étoiles,1,83050,draguignan,Hôtels
Hôtels classés 3 étoiles,3,83050,draguignan,Hôtels
Hôtels classés 4 étoiles,0,83050,draguignan,Hôtels
Hôtels classés 5 étoiles,0,83050,draguignan,Hôtels
Nombre de théâtres,0,83061,frejus,Culture
Nombre de cinémas,2,83061,frejus,Culture
Nombre de musées,2,83061,frejus,Culture
Nombre de conservatoires,0,83061,frejus,Culture
Nombre de piscines,2,83061,frejus,Sports
Nombre de gymnases,7,83061,frejus,Sports
Nombre de stades,4,83061,frejus,Sports
Nombre de lieux dédiés au tennis,3,83061,frejus,Sports
Nombre de centres équestres,2,83061,frejus,Sports
Nombre de terrains de football et/ou de rugby,5,83061,frejus,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",5,83061,frejus,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,83061,frejus,Sports
Nombre d'hôtel(s),20,83061,frejus,Hôtels
Nombre de chambres d'hôtel,803,83061,frejus,Hôtels
Nombre de camping(s),18,83061,frejus,Hôtels
Nombre d'emplacements de camping,6 080,83061,frejus,Hôtels
Hôtels non-classés,2,83061,frejus,Hôtels
Hôtels classés 1 étoile,0,83061,frejus,Hôtels
Hôtels classés 2 étoiles,6,83061,frejus,Hôtels
Hôtels classés 3 étoiles,8,83061,frejus,Hôtels
Hôtels classés 4 étoiles,4,83061,frejus,Hôtels
Hôtels classés 5 étoiles,0,83061,frejus,Hôtels
Campings classés non classés,1,83061,frejus,Sports
Campings classés 1 étoile,1,83061,frejus,Sports
Campings classés 2 étoiles,1,83061,frejus,Sports
Campings classés 3 étoiles,2,83061,frejus,Sports
Campings classés 4 étoiles,8,83061,frejus,Sports
Campings classés 5 étoiles,5,83061,frejus,Sports
Nombre de théâtres,2,83062,la-garde,Culture
Nombre de cinémas,1,83062,la-garde,Culture
Nombre de musées,1,83062,la-garde,Culture
Nombre de conservatoires,0,83062,la-garde,Culture
Nombre de piscines,1,83062,la-garde,Sports
Nombre de gymnases,6,83062,la-garde,Sports
Nombre de stades,3,83062,la-garde,Sports
Nombre de lieux dédiés au tennis,5,83062,la-garde,Sports
Nombre de centres équestres,1,83062,la-garde,Sports
Nombre de terrains de football et/ou de rugby,12,83062,la-garde,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",8,83062,la-garde,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,83062,la-garde,Sports
Nombre d'hôtel(s),1,83062,la-garde,Hôtels
Nombre de chambres d'hôtel,41,83062,la-garde,Hôtels
Nombre de camping(s),0,83062,la-garde,Hôtels
Nombre d'emplacements de camping,0,83062,la-garde,Hôtels
Nombre de théâtres,0,83069,hyeres,Culture
Nombre de cinémas,1,83069,hyeres,Culture
Nombre de musées,4,83069,hyeres,Culture
Nombre de conservatoires,0,83069,hyeres,Culture
Nombre de piscines,2,83069,hyeres,Sports
Nombre de gymnases,8,83069,hyeres,Sports
Nombre de stades,9,83069,hyeres,Sports
Nombre de lieux dédiés au tennis,5,83069,hyeres,Sports
Nombre de centres équestres,5,83069,hyeres,Sports
Nombre de terrains de football et/ou de rugby,7,83069,hyeres,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",3,83069,hyeres,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,83069,hyeres,Sports
Nombre d'hôtel(s),35,83069,hyeres,Hôtels
Nombre de chambres d'hôtel,1 141,83069,hyeres,Hôtels
Nombre de camping(s),21,83069,hyeres,Hôtels
Nombre d'emplacements de camping,4 021,83069,hyeres,Hôtels
Hôtels non-classés,9,83069,hyeres,Hôtels
Hôtels classés 1 étoile,3,83069,hyeres,Hôtels
Hôtels classés 2 étoiles,7,83069,hyeres,Hôtels
